Fecha,Hora,Auto_Nombre,Cant_Veh,dia,mes,anio
2021-04-21,9,AU 5 Cantilo,4837.5,2,4,2021
2021-04-21,9,AU 9 de Julio Sur,2929.5,2,4,2021
2021-04-21,9,AU Dellepiane,1934.0,2,4,2021
2021-04-21,10,AU 4  Lugones,7126.5,2,4,2021
2021-04-21,10,AU 5 Cantilo,4814.0,2,4,2021
2021-04-21,10,AU 9 de Julio Sur,2918.5,2,4,2021
2021-04-21,10,AU Dellepiane,2128.0,2,4,2021
2021-04-21,11,AU 4  Lugones,6944.5,2,4,2021
2021-04-21,11,AU 5 Cantilo,5284.5,2,4,2021
2021-04-21,11,AU 9 de Julio Sur,2991.0,2,4,2021
2021-04-21,11,AU Dellepiane,2311.0,2,4,2021
2021-04-21,12,AU 4  Lugones,6946.0,2,4,2021
2021-04-21,12,AU 5 Cantilo,5879.0,2,4,2021
2021-04-21,12,AU 9 de Julio Sur,3109.5,2,4,2021
2021-04-21,12,AU Dellepiane,2349.0,2,4,2021
2021-04-21,13,AU 4  Lugones,6891.0,2,4,2021
2021-04-21,13,AU 5 Cantilo,6258.0,2,4,2021
2021-04-21,13,AU 9 de Julio Sur,3164.5,2,4,2021
2021-04-21,13,AU Dellepiane,2324.0,2,4,2021
2021-04-21,14,AU 4  Lugones,6316.0,2,4,2021
2021-04-21,14,AU 5 Cantilo,6360.5,2,4,2021
2021-04-21,14,AU 9 de Julio Sur,3371.0,2,4,2021
2021-04-21,14,AU Dellepiane,1210.0,2,4,2021
2021-04-21,15,AU 4  Lugones,6180.0,2,4,2021
2021-04-21,15,AU 5 Cantilo,6416.0,2,4,2021
2021-04-21,15,AU 9 de Julio Sur,3422.0,2,4,2021
2021-04-21,15,AU Dellepiane,3407.0,2,4,2021
2021-04-21,16,AU 4  Lugones,6231.0,2,4,2021
2021-04-21,16,AU 5 Cantilo,7014.5,2,4,2021
2021-04-21,16,AU 9 de Julio Sur,3681.0,2,4,2021
2021-04-21,16,AU Dellepiane,3543.0,2,4,2021
2021-04-21,17,AU 4  Lugones,6521.0,2,4,2021
2021-04-21,17,AU 5 Cantilo,6720.0,2,4,2021
2021-04-21,17,AU 9 de Julio Sur,3205.0,2,4,2021
2021-04-21,17,AU Dellepiane,3506.0,2,4,2021
2021-04-21,18,AU 4  Lugones,5834.5,2,4,2021
2021-04-21,18,AU 5 Cantilo,6321.5,2,4,2021
2021-04-21,18,AU 9 de Julio Sur,2566.0,2,4,2021
2021-04-21,18,AU Dellepiane,2922.0,2,4,2021
2021-04-21,19,AU 4  Lugones,4538.5,2,4,2021
2021-04-21,19,AU 5 Cantilo,5423.0,2,4,2021
2021-04-21,19,AU 9 de Julio Sur,1995.0,2,4,2021
2021-04-21,19,AU Dellepiane,2516.0,2,4,2021
2021-04-21,20,AU 4  Lugones,1779.0,2,4,2021
2021-04-21,20,AU 5 Cantilo,2340.5,2,4,2021
2021-04-21,20,AU 9 de Julio Sur,1027.0,2,4,2021
2021-04-21,20,AU Dellepiane,1274.0,2,4,2021
2021-04-21,21,AU 4  Lugones,1079.0,2,4,2021
2021-04-21,21,AU 5 Cantilo,1389.5,2,4,2021
2021-04-21,21,AU 9 de Julio Sur,827.0,2,4,2021
2021-04-21,21,AU Dellepiane,946.0,2,4,2021
2021-04-21,22,AU 4  Lugones,700.5,2,4,2021
2021-04-21,22,AU 5 Cantilo,1033.5,2,4,2021
2021-04-21,22,AU 9 de Julio Sur,529.0,2,4,2021
2021-04-21,22,AU Dellepiane,615.0,2,4,2021
2021-04-21,23,AU 4  Lugones,567.5,2,4,2021
2021-04-21,23,AU 5 Cantilo,647.0,2,4,2021
2021-04-21,23,AU 9 de Julio Sur,357.0,2,4,2021
2021-04-21,23,AU Dellepiane,431.0,2,4,2021
2021-04-22,0,AU 4  Lugones,381.0,3,4,2021
2021-04-22,0,AU 5 Cantilo,444.0,3,4,2021
2021-04-22,0,AU 9 de Julio Sur,233.0,3,4,2021
2021-04-22,0,AU Dellepiane,296.0,3,4,2021
2021-04-22,1,AU 4  Lugones,327.5,3,4,2021
2021-04-22,1,AU 5 Cantilo,307.5,3,4,2021
2021-04-22,1,AU 9 de Julio Sur,145.0,3,4,2021
2021-04-22,1,AU Dellepiane,210.0,3,4,2021
2021-04-22,2,AU 4  Lugones,229.5,3,4,2021
2021-04-22,2,AU 5 Cantilo,234.5,3,4,2021
2021-04-22,2,AU 9 de Julio Sur,149.0,3,4,2021
2021-04-22,2,AU Dellepiane,154.0,3,4,2021
2021-04-22,3,AU 4  Lugones,256.5,3,4,2021
2021-04-22,3,AU 5 Cantilo,276.5,3,4,2021
2021-04-22,3,AU 9 de Julio Sur,177.0,3,4,2021
2021-04-22,3,AU Dellepiane,180.0,3,4,2021
2021-04-22,4,AU 4  Lugones,580.0,3,4,2021
2021-04-22,4,AU 5 Cantilo,401.5,3,4,2021
2021-04-22,4,AU 9 de Julio Sur,375.0,3,4,2021
2021-04-22,4,AU Dellepiane,345.0,3,4,2021
2021-04-22,5,AU 4  Lugones,1759.0,3,4,2021
2021-04-22,5,AU 5 Cantilo,892.0,3,4,2021
2021-04-22,5,AU 9 de Julio Sur,713.0,3,4,2021
2021-04-22,5,AU Dellepiane,873.0,3,4,2021
2021-04-22,6,AU 4  Lugones,4074.5,3,4,2021
2021-04-22,6,AU 5 Cantilo,2104.0,3,4,2021
2021-04-22,6,AU 9 de Julio Sur,1718.0,3,4,2021
2021-04-22,6,AU Dellepiane,1483.0,3,4,2021
2021-04-22,7,AU 4  Lugones,7021.5,3,4,2021
2021-04-22,7,AU 5 Cantilo,4031.0,3,4,2021
2021-04-22,7,AU 9 de Julio Sur,2450.0,3,4,2021
2021-04-22,7,AU Dellepiane,1919.0,3,4,2021
2021-04-22,8,AU 4  Lugones,7235.0,3,4,2021
2021-04-22,8,AU 5 Cantilo,4915.5,3,4,2021
2021-04-22,8,AU 9 de Julio Sur,2813.0,3,4,2021
2021-04-22,8,AU Dellepiane,2586.0,3,4,2021
2021-04-22,9,AU 4  Lugones,7235.0,3,4,2021
2021-04-22,9,AU 5 Cantilo,4898.5,3,4,2021
2021-04-22,9,AU 9 de Julio Sur,2873.0,3,4,2021
2021-04-22,9,AU Dellepiane,2798.0,3,4,2021
2021-04-22,10,AU 4  Lugones,7097.5,3,4,2021
2021-04-22,10,AU 5 Cantilo,4512.5,3,4,2021
2021-04-22,10,AU 9 de Julio Sur,2936.0,3,4,2021
2021-04-22,10,AU Dellepiane,2974.0,3,4,2021
2021-04-22,11,AU 4  Lugones,6880.5,3,4,2021
2021-04-22,11,AU 5 Cantilo,5374.5,3,4,2021
2021-04-22,11,AU 9 de Julio Sur,2828.0,3,4,2021
2021-04-22,11,AU Dellepiane,3128.0,3,4,2021
2021-04-22,12,AU 4  Lugones,6923.5,3,4,2021
2021-04-22,12,AU 5 Cantilo,6031.5,3,4,2021
2021-04-22,12,AU 9 de Julio Sur,3056.0,3,4,2021
2021-04-22,12,AU Dellepiane,3373.0,3,4,2021
2021-04-22,13,AU 4  Lugones,6909.0,3,4,2021
2021-04-22,13,AU 5 Cantilo,6126.0,3,4,2021
2021-04-22,13,AU 9 de Julio Sur,3062.0,3,4,2021
2021-04-22,13,AU Dellepiane,3179.0,3,4,2021
2021-04-22,14,AU 4  Lugones,6533.5,3,4,2021
2021-04-22,14,AU 5 Cantilo,6370.5,3,4,2021
2021-04-22,14,AU 9 de Julio Sur,3105.0,3,4,2021
2021-04-22,14,AU Dellepiane,3335.0,3,4,2021
2021-04-22,15,AU 4  Lugones,6254.5,3,4,2021
2021-04-22,15,AU 5 Cantilo,6557.5,3,4,2021
2021-04-22,15,AU 9 de Julio Sur,3335.0,3,4,2021
2021-04-22,15,AU Dellepiane,3604.0,3,4,2021
2021-04-22,16,AU 4  Lugones,6455.5,3,4,2021
2021-04-22,16,AU 5 Cantilo,6986.5,3,4,2021
2021-04-22,16,AU 9 de Julio Sur,3400.0,3,4,2021
2021-04-22,16,AU Dellepiane,3590.0,3,4,2021
2021-04-22,17,AU 4  Lugones,6546.5,3,4,2021
2021-04-22,17,AU 5 Cantilo,6162.0,3,4,2021
2021-04-22,17,AU 9 de Julio Sur,3199.0,3,4,2021
2021-04-22,17,AU Dellepiane,3634.0,3,4,2021
2021-04-22,18,AU 4  Lugones,5717.0,3,4,2021
2021-04-22,18,AU 5 Cantilo,6288.0,3,4,2021
2021-04-22,18,AU 9 de Julio Sur,2676.0,3,4,2021
2021-04-22,18,AU Dellepiane,2852.0,3,4,2021
2021-04-22,19,AU 4  Lugones,4496.5,3,4,2021
2021-04-22,19,AU 5 Cantilo,5429.5,3,4,2021
2021-04-22,19,AU 9 de Julio Sur,2117.0,3,4,2021
2021-04-22,19,AU Dellepiane,2541.0,3,4,2021
2021-04-22,20,AU 4  Lugones,1882.5,3,4,2021
2021-04-22,20,AU 5 Cantilo,2540.5,3,4,2021
2021-04-22,20,AU 9 de Julio Sur,1096.0,3,4,2021
2021-04-22,20,AU Dellepiane,1385.0,3,4,2021
2021-04-22,21,AU 4  Lugones,1189.5,3,4,2021
2021-04-22,21,AU 5 Cantilo,1396.0,3,4,2021
2021-04-22,21,AU 9 de Julio Sur,868.0,3,4,2021
2021-04-22,21,AU Dellepiane,989.0,3,4,2021
2021-04-22,22,AU 4  Lugones,760.0,3,4,2021
2021-04-22,22,AU 5 Cantilo,1078.0,3,4,2021
2021-04-22,22,AU 9 de Julio Sur,534.0,3,4,2021
2021-04-22,22,AU Dellepiane,645.0,3,4,2021
2021-04-22,23,AU 4  Lugones,664.5,3,4,2021
2021-04-22,23,AU 5 Cantilo,743.0,3,4,2021
2021-04-22,23,AU 9 de Julio Sur,332.0,3,4,2021
2021-04-22,23,AU Dellepiane,473.0,3,4,2021
2021-04-23,0,AU 4  Lugones,418.0,4,4,2021
2021-04-23,0,AU 5 Cantilo,579.5,4,4,2021
2021-04-23,0,AU 9 de Julio Sur,247.0,4,4,2021
2021-04-23,0,AU Dellepiane,294.0,4,4,2021
2021-04-23,1,AU 4  Lugones,331.0,4,4,2021
2021-04-23,1,AU 5 Cantilo,354.0,4,4,2021
2021-04-23,1,AU 9 de Julio Sur,176.0,4,4,2021
2021-04-23,1,AU Dellepiane,256.0,4,4,2021
2021-04-23,2,AU 4  Lugones,277.5,4,4,2021
2021-04-23,2,AU 5 Cantilo,285.0,4,4,2021
2021-04-23,2,AU 9 de Julio Sur,160.0,4,4,2021
2021-04-23,2,AU Dellepiane,224.0,4,4,2021
2021-04-23,3,AU 4  Lugones,332.5,4,4,2021
2021-04-23,3,AU 5 Cantilo,269.0,4,4,2021
2021-04-23,3,AU 9 de Julio Sur,181.0,4,4,2021
2021-04-23,3,AU Dellepiane,264.0,4,4,2021
2021-04-23,4,AU 4  Lugones,610.0,4,4,2021
2021-04-23,4,AU 5 Cantilo,435.0,4,4,2021
2021-04-23,4,AU 9 de Julio Sur,414.0,4,4,2021
2021-04-23,4,AU Dellepiane,466.0,4,4,2021
2021-04-23,5,AU 4  Lugones,1883.0,4,4,2021
2021-04-23,5,AU 5 Cantilo,950.0,4,4,2021
2021-04-23,5,AU 9 de Julio Sur,782.0,4,4,2021
2021-04-23,5,AU Dellepiane,992.0,4,4,2021
2021-04-23,6,AU 4  Lugones,4153.0,4,4,2021
2021-04-23,6,AU 5 Cantilo,2197.0,4,4,2021
2021-04-23,6,AU 9 de Julio Sur,1748.0,4,4,2021
2021-04-23,6,AU Dellepiane,1568.0,4,4,2021
2021-04-23,7,AU 4  Lugones,6931.5,4,4,2021
2021-04-23,7,AU 5 Cantilo,3873.5,4,4,2021
2021-04-23,7,AU 9 de Julio Sur,2584.0,4,4,2021
2021-04-23,7,AU Dellepiane,1820.0,4,4,2021
2021-04-23,8,AU 4  Lugones,7111.5,4,4,2021
2021-04-23,8,AU 5 Cantilo,4496.5,4,4,2021
2021-04-23,8,AU 9 de Julio Sur,2901.0,4,4,2021
2021-04-23,8,AU Dellepiane,2390.0,4,4,2021
2021-04-23,9,AU 4  Lugones,5431.0,4,4,2021
2021-04-23,9,AU 5 Cantilo,2386.0,4,4,2021
2021-04-23,9,AU 9 de Julio Sur,2862.0,4,4,2021
2021-04-23,9,AU Dellepiane,2879.0,4,4,2021
2021-04-23,10,AU 4  Lugones,7105.0,4,4,2021
2021-04-23,10,AU 5 Cantilo,5241.0,4,4,2021
2021-04-23,10,AU 9 de Julio Sur,2888.0,4,4,2021
2021-04-23,10,AU Dellepiane,3143.0,4,4,2021
2021-04-23,11,AU 4  Lugones,7011.0,4,4,2021
2021-04-23,11,AU 5 Cantilo,5653.0,4,4,2021
2021-04-23,11,AU 9 de Julio Sur,3116.5,4,4,2021
2021-04-23,11,AU Dellepiane,2137.0,4,4,2021
2021-04-23,12,AU 4  Lugones,6980.5,4,4,2021
2021-04-23,12,AU 5 Cantilo,6196.5,4,4,2021
2021-04-23,12,AU 9 de Julio Sur,3216.0,4,4,2021
2021-04-23,12,AU Dellepiane,3457.0,4,4,2021
2021-04-23,13,AU 4  Lugones,7013.0,4,4,2021
2021-04-23,13,AU 5 Cantilo,6717.5,4,4,2021
2021-04-23,13,AU 9 de Julio Sur,3321.0,4,4,2021
2021-04-23,13,AU Dellepiane,3314.0,4,4,2021
2021-04-23,14,AU 4  Lugones,6312.0,4,4,2021
2021-04-23,14,AU 5 Cantilo,6648.0,4,4,2021
2021-04-23,14,AU 9 de Julio Sur,3499.5,4,4,2021
2021-04-23,14,AU Dellepiane,3637.0,4,4,2021
2021-04-23,15,AU 4  Lugones,6485.0,4,4,2021
2021-04-23,15,AU 5 Cantilo,6506.0,4,4,2021
2021-04-23,15,AU 9 de Julio Sur,3605.5,4,4,2021
2021-04-23,15,AU Dellepiane,3573.0,4,4,2021
2021-04-23,16,AU 4  Lugones,6765.0,4,4,2021
2021-04-23,16,AU 5 Cantilo,6026.0,4,4,2021
2021-04-23,16,AU 9 de Julio Sur,3508.5,4,4,2021
2021-04-23,16,AU Dellepiane,3763.0,4,4,2021
2021-04-23,17,AU 4  Lugones,6753.0,4,4,2021
2021-04-23,17,AU 5 Cantilo,5745.0,4,4,2021
2021-04-23,17,AU 9 de Julio Sur,3137.0,4,4,2021
2021-04-23,17,AU Dellepiane,3099.0,4,4,2021
2021-04-23,18,AU 4  Lugones,6085.0,4,4,2021
2021-04-23,18,AU 5 Cantilo,5763.0,4,4,2021
2021-04-23,18,AU 9 de Julio Sur,2842.5,4,4,2021
2021-04-23,18,AU Dellepiane,3157.0,4,4,2021
2021-04-23,19,AU 4  Lugones,4475.0,4,4,2021
2021-04-23,19,AU 5 Cantilo,4416.0,4,4,2021
2021-04-23,19,AU 9 de Julio Sur,2234.0,4,4,2021
2021-04-23,19,AU Dellepiane,2575.0,4,4,2021
2021-04-23,20,AU 4  Lugones,2211.0,4,4,2021
2021-04-23,20,AU 5 Cantilo,2301.5,4,4,2021
2021-04-23,20,AU 9 de Julio Sur,1400.5,4,4,2021
2021-04-23,20,AU Dellepiane,1671.0,4,4,2021
2021-04-23,21,AU 4  Lugones,1342.5,4,4,2021
2021-04-23,21,AU 5 Cantilo,1529.5,4,4,2021
2021-04-23,21,AU 9 de Julio Sur,1041.0,4,4,2021
2021-04-23,21,AU Dellepiane,1144.0,4,4,2021
2021-04-23,22,AU 4  Lugones,786.5,4,4,2021
2021-04-23,22,AU 5 Cantilo,1051.5,4,4,2021
2021-04-23,22,AU 9 de Julio Sur,744.5,4,4,2021
2021-04-23,22,AU Dellepiane,650.0,4,4,2021
2021-04-23,23,AU 4  Lugones,627.0,4,4,2021
2021-04-23,23,AU 5 Cantilo,699.0,4,4,2021
2021-04-23,23,AU 9 de Julio Sur,516.5,4,4,2021
2021-04-23,23,AU Dellepiane,458.0,4,4,2021
2021-04-24,0,AU 4  Lugones,400.0,5,4,2021
2021-04-24,0,AU 5 Cantilo,506.5,5,4,2021
2021-04-24,0,AU 9 de Julio Sur,350.5,5,4,2021
2021-04-24,0,AU Dellepiane,328.0,5,4,2021
2021-04-24,1,AU 4  Lugones,305.5,5,4,2021
2021-04-24,1,AU 5 Cantilo,349.5,5,4,2021
2021-04-24,1,AU 9 de Julio Sur,223.0,5,4,2021
2021-04-24,1,AU Dellepiane,219.0,5,4,2021
2021-04-24,2,AU 4  Lugones,211.5,5,4,2021
2021-04-24,2,AU 5 Cantilo,276.0,5,4,2021
2021-04-24,2,AU 9 de Julio Sur,172.0,5,4,2021
2021-04-24,2,AU Dellepiane,178.0,5,4,2021
2021-04-24,3,AU 4  Lugones,243.0,5,4,2021
2021-04-24,3,AU 5 Cantilo,232.0,5,4,2021
2021-04-24,3,AU 9 de Julio Sur,174.0,5,4,2021
2021-04-24,3,AU Dellepiane,179.0,5,4,2021
2021-04-24,4,AU 4  Lugones,372.0,5,4,2021
2021-04-24,4,AU 5 Cantilo,321.0,5,4,2021
2021-04-24,4,AU 9 de Julio Sur,336.5,5,4,2021
2021-04-24,4,AU Dellepiane,293.0,5,4,2021
2021-04-24,5,AU 4  Lugones,1132.0,5,4,2021
2021-04-24,5,AU 5 Cantilo,619.0,5,4,2021
2021-04-24,5,AU 9 de Julio Sur,578.5,5,4,2021
2021-04-24,5,AU Dellepiane,580.0,5,4,2021
2021-04-24,6,AU 4  Lugones,1901.5,5,4,2021
2021-04-24,6,AU 5 Cantilo,1159.0,5,4,2021
2021-04-24,6,AU 9 de Julio Sur,1106.0,5,4,2021
2021-04-24,6,AU Dellepiane,1058.0,5,4,2021
2021-04-24,7,AU 4  Lugones,2690.0,5,4,2021
2021-04-24,7,AU 5 Cantilo,1889.0,5,4,2021
2021-04-24,7,AU 9 de Julio Sur,1336.5,5,4,2021
2021-04-24,7,AU Dellepiane,1470.0,5,4,2021
2021-04-24,8,AU 4  Lugones,3802.5,5,4,2021
2021-04-24,8,AU 5 Cantilo,2717.5,5,4,2021
2021-04-24,8,AU 9 de Julio Sur,1720.0,5,4,2021
2021-04-24,8,AU Dellepiane,1839.0,5,4,2021
2021-04-24,9,AU 4  Lugones,4475.0,5,4,2021
2021-04-24,9,AU 5 Cantilo,3577.0,5,4,2021
2021-04-24,9,AU 9 de Julio Sur,2058.0,5,4,2021
2021-04-24,9,AU Dellepiane,2312.0,5,4,2021
2021-04-24,10,AU 4  Lugones,4983.5,5,4,2021
2021-04-24,10,AU 5 Cantilo,4681.0,5,4,2021
2021-04-24,10,AU 9 de Julio Sur,2382.0,5,4,2021
2021-04-24,10,AU Dellepiane,2524.0,5,4,2021
2021-04-24,11,AU 4  Lugones,5457.0,5,4,2021
2021-04-24,11,AU 5 Cantilo,5621.0,5,4,2021
2021-04-24,11,AU 9 de Julio Sur,2594.0,5,4,2021
2021-04-24,11,AU Dellepiane,2882.0,5,4,2021
2021-04-24,12,AU 4  Lugones,5794.0,5,4,2021
2021-04-24,12,AU 5 Cantilo,5880.5,5,4,2021
2021-04-24,12,AU 9 de Julio Sur,2673.0,5,4,2021
2021-04-24,12,AU Dellepiane,3020.0,5,4,2021
2021-04-24,13,AU 4  Lugones,5632.5,5,4,2021
2021-04-24,13,AU 5 Cantilo,5681.5,5,4,2021
2021-04-24,13,AU 9 de Julio Sur,2687.0,5,4,2021
2021-04-24,13,AU Dellepiane,3157.0,5,4,2021
2021-04-24,14,AU 4  Lugones,4894.0,5,4,2021
2021-04-24,14,AU 5 Cantilo,4843.0,5,4,2021
2021-04-24,14,AU 9 de Julio Sur,2516.5,5,4,2021
2021-04-24,14,AU Dellepiane,2655.0,5,4,2021
2021-04-24,15,AU 4  Lugones,4786.5,5,4,2021
2021-04-24,15,AU 5 Cantilo,4600.0,5,4,2021
2021-04-24,15,AU 9 de Julio Sur,2260.5,5,4,2021
2021-04-24,15,AU Dellepiane,2542.0,5,4,2021
2021-04-24,16,AU 4  Lugones,5443.0,5,4,2021
2021-04-24,16,AU 5 Cantilo,4769.0,5,4,2021
2021-04-24,16,AU 9 de Julio Sur,2313.0,5,4,2021
2021-04-24,16,AU Dellepiane,2540.0,5,4,2021
2021-04-24,17,AU 4  Lugones,5269.0,5,4,2021
2021-04-24,17,AU 5 Cantilo,4645.0,5,4,2021
2021-04-24,17,AU 9 de Julio Sur,2258.0,5,4,2021
2021-04-24,17,AU Dellepiane,2346.0,5,4,2021
2021-04-24,18,AU 4  Lugones,5432.5,5,4,2021
2021-04-24,18,AU 5 Cantilo,4947.5,5,4,2021
2021-04-24,18,AU 9 de Julio Sur,2473.5,5,4,2021
2021-04-24,18,AU Dellepiane,2374.0,5,4,2021
2021-04-24,19,AU 4  Lugones,5779.0,5,4,2021
2021-04-24,19,AU 5 Cantilo,4890.5,5,4,2021
2021-04-24,19,AU 9 de Julio Sur,2530.0,5,4,2021
2021-04-24,19,AU Dellepiane,2434.0,5,4,2021
2021-04-24,20,AU 4  Lugones,1965.0,5,4,2021
2021-04-24,20,AU 5 Cantilo,1815.0,5,4,2021
2021-04-24,20,AU 9 de Julio Sur,1100.5,5,4,2021
2021-04-24,20,AU Dellepiane,1369.0,5,4,2021
2021-04-24,21,AU 4  Lugones,864.5,5,4,2021
2021-04-24,21,AU 5 Cantilo,981.0,5,4,2021
2021-04-24,21,AU 9 de Julio Sur,719.0,5,4,2021
2021-04-24,21,AU Dellepiane,858.0,5,4,2021
2021-04-24,22,AU 4  Lugones,498.0,5,4,2021
2021-04-24,22,AU 5 Cantilo,707.5,5,4,2021
2021-04-24,22,AU 9 de Julio Sur,497.0,5,4,2021
2021-04-24,22,AU Dellepiane,539.0,5,4,2021
2021-04-24,23,AU 4  Lugones,441.0,5,4,2021
2021-04-24,23,AU 5 Cantilo,483.5,5,4,2021
2021-04-24,23,AU 9 de Julio Sur,393.0,5,4,2021
2021-04-24,23,AU Dellepiane,414.0,5,4,2021
2021-04-25,0,AU 4  Lugones,304.5,6,4,2021
2021-04-25,0,AU 5 Cantilo,457.0,6,4,2021
2021-04-25,0,AU 9 de Julio Sur,326.5,6,4,2021
2021-04-25,0,AU Dellepiane,282.0,6,4,2021
2021-04-25,1,AU 4  Lugones,201.5,6,4,2021
2021-04-25,1,AU 5 Cantilo,224.5,6,4,2021
2021-04-25,1,AU 9 de Julio Sur,188.5,6,4,2021
2021-04-25,1,AU Dellepiane,176.0,6,4,2021
2021-04-25,2,AU 4  Lugones,160.5,6,4,2021
2021-04-25,2,AU 5 Cantilo,168.5,6,4,2021
2021-04-25,2,AU 9 de Julio Sur,145.0,6,4,2021
2021-04-25,2,AU Dellepiane,168.0,6,4,2021
2021-04-25,3,AU 4  Lugones,139.5,6,4,2021
2021-04-25,3,AU 5 Cantilo,170.5,6,4,2021
2021-04-25,3,AU 9 de Julio Sur,132.0,6,4,2021
2021-04-25,3,AU Dellepiane,134.0,6,4,2021
2021-04-25,4,AU 4  Lugones,252.0,6,4,2021
2021-04-25,4,AU 5 Cantilo,167.0,6,4,2021
2021-04-25,4,AU 9 de Julio Sur,208.0,6,4,2021
2021-04-25,4,AU Dellepiane,149.0,6,4,2021
2021-04-25,5,AU 4  Lugones,697.0,6,4,2021
2021-04-25,5,AU 5 Cantilo,392.5,6,4,2021
2021-04-25,5,AU 9 de Julio Sur,352.5,6,4,2021
2021-04-25,5,AU Dellepiane,302.0,6,4,2021
2021-04-25,6,AU 4  Lugones,1019.0,6,4,2021
2021-04-25,6,AU 5 Cantilo,762.5,6,4,2021
2021-04-25,6,AU 9 de Julio Sur,683.0,6,4,2021
2021-04-25,6,AU Dellepiane,598.0,6,4,2021
2021-04-25,7,AU 4  Lugones,1192.5,6,4,2021
2021-04-25,7,AU 5 Cantilo,1055.0,6,4,2021
2021-04-25,7,AU 9 de Julio Sur,652.5,6,4,2021
2021-04-25,7,AU Dellepiane,889.0,6,4,2021
2021-04-25,8,AU 4  Lugones,1599.0,6,4,2021
2021-04-25,8,AU 5 Cantilo,1385.5,6,4,2021
2021-04-25,8,AU 9 de Julio Sur,722.0,6,4,2021
2021-04-25,8,AU Dellepiane,1113.0,6,4,2021
2021-04-25,9,AU 4  Lugones,2262.5,6,4,2021
2021-04-25,9,AU 5 Cantilo,2053.5,6,4,2021
2021-04-25,9,AU 9 de Julio Sur,928.0,6,4,2021
2021-04-25,9,AU Dellepiane,1265.0,6,4,2021
2021-04-25,10,AU 4  Lugones,2808.0,6,4,2021
2021-04-25,10,AU 5 Cantilo,3139.5,6,4,2021
2021-04-25,10,AU 9 de Julio Sur,1347.0,6,4,2021
2021-04-25,10,AU Dellepiane,1571.0,6,4,2021
2021-04-25,11,AU 4  Lugones,3721.5,6,4,2021
2021-04-25,11,AU 5 Cantilo,4794.0,6,4,2021
2021-04-25,11,AU 9 de Julio Sur,1739.0,6,4,2021
2021-04-25,11,AU Dellepiane,1900.0,6,4,2021
2021-04-25,12,AU 4  Lugones,4713.5,6,4,2021
2021-04-25,12,AU 5 Cantilo,5389.5,6,4,2021
2021-04-25,12,AU 9 de Julio Sur,1982.0,6,4,2021
2021-04-25,12,AU Dellepiane,2187.0,6,4,2021
2021-04-25,13,AU 4  Lugones,4509.5,6,4,2021
2021-04-25,13,AU 5 Cantilo,4579.5,6,4,2021
2021-04-25,13,AU 9 de Julio Sur,1914.5,6,4,2021
2021-04-25,13,AU Dellepiane,2062.0,6,4,2021
2021-04-25,14,AU 4  Lugones,4188.0,6,4,2021
2021-04-25,14,AU 5 Cantilo,3446.5,6,4,2021
2021-04-25,14,AU 9 de Julio Sur,1651.5,6,4,2021
2021-04-25,14,AU Dellepiane,1769.0,6,4,2021
2021-04-25,15,AU 4  Lugones,5328.5,6,4,2021
2021-04-25,15,AU 5 Cantilo,3366.5,6,4,2021
2021-04-25,15,AU 9 de Julio Sur,1862.0,6,4,2021
2021-04-25,15,AU Dellepiane,1631.0,6,4,2021
2021-04-25,16,AU 4  Lugones,6477.5,6,4,2021
2021-04-25,16,AU 5 Cantilo,3874.0,6,4,2021
2021-04-25,16,AU 9 de Julio Sur,2069.5,6,4,2021
2021-04-25,16,AU Dellepiane,1791.0,6,4,2021
2021-04-25,17,AU 4  Lugones,6958.0,6,4,2021
2021-04-25,17,AU 5 Cantilo,4302.5,6,4,2021
2021-04-25,17,AU 9 de Julio Sur,2240.0,6,4,2021
2021-04-25,17,AU Dellepiane,1838.0,6,4,2021
2021-04-25,18,AU 4  Lugones,7042.5,6,4,2021
2021-04-25,18,AU 5 Cantilo,4832.0,6,4,2021
2021-04-25,18,AU 9 de Julio Sur,2688.0,6,4,2021
2021-04-25,18,AU Dellepiane,2096.0,6,4,2021
2021-04-25,19,AU 4  Lugones,6800.5,6,4,2021
2021-04-25,19,AU 5 Cantilo,4297.5,6,4,2021
2021-04-25,19,AU 9 de Julio Sur,2666.0,6,4,2021
2021-04-25,19,AU Dellepiane,2137.0,6,4,2021
2021-04-25,20,AU 4  Lugones,3948.5,6,4,2021
2021-04-25,20,AU 5 Cantilo,1831.0,6,4,2021
2021-04-25,20,AU 9 de Julio Sur,1083.5,6,4,2021
2021-04-25,20,AU Dellepiane,1258.0,6,4,2021
2021-04-25,21,AU 4  Lugones,1400.0,6,4,2021
2021-04-25,21,AU 5 Cantilo,1092.0,6,4,2021
2021-04-25,21,AU 9 de Julio Sur,741.5,6,4,2021
2021-04-25,21,AU Dellepiane,824.0,6,4,2021
2021-04-25,22,AU 4  Lugones,798.0,6,4,2021
2021-04-25,22,AU 5 Cantilo,888.5,6,4,2021
2021-04-25,22,AU 9 de Julio Sur,519.0,6,4,2021
2021-04-25,22,AU Dellepiane,608.0,6,4,2021
2021-04-25,23,AU 4  Lugones,581.0,6,4,2021
2021-04-25,23,AU 5 Cantilo,456.5,6,4,2021
2021-04-25,23,AU 9 de Julio Sur,385.0,6,4,2021
2021-04-25,23,AU Dellepiane,454.0,6,4,2021
2021-04-26,0,AU 4  Lugones,379.0,0,4,2021
